customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,payment,order_date,delivery_date,days_to_deliver,time_to_deliver,month,year,week,weekD,sales_id,product_id,price_per_unit,sold_quantity,total_price
329,Valery Pache,Polygender,53,3203 Jackson TerraceSuite 580,5466,South Claudialand,Western Australia,Australia,275,17666,2021-01-05,2021-01-15,10,240.0,1,2021,1,Tue,1326,1190,105,3,315
329,Valery Pache,Polygender,53,3203 Jackson TerraceSuite 580,5466,South Claudialand,Western Australia,Australia,275,17666,2021-01-05,2021-01-15,10,240.0,1,2021,1,Tue,1327,420,107,2,214
329,Valery Pache,Polygender,53,3203 Jackson TerraceSuite 580,5466,South Claudialand,Western Australia,Australia,275,17666,2021-01-05,2021-01-15,10,240.0,1,2021,1,Tue,1328,867,113,1,113
330,Barclay Kinsella,Male,47,698 Doyle RoadSuite 219,6913,Lincolnbury,Victoria,Australia,551,51823,2021-09-16,2021-09-18,2,48.0,9,2021,37,Thu,2755,1091,115,3,345
331,Binnie Gonzales,Polygender,32,5756 Savannah DriveApt. 644,7980,Aidenton,Northern Territory,Australia,138,50666,2021-02-05,2021-02-10,5,120.0,2,2021,5,Fri,649,51,104,2,208
331,Binnie Gonzales,Polygender,32,5756 Savannah DriveApt. 644,7980,Aidenton,Northern Territory,Australia,138,50666,2021-02-05,2021-02-10,5,120.0,2,2021,5,Fri,650,518,102,3,306
331,Binnie Gonzales,Polygender,32,5756 Savannah DriveApt. 644,7980,Aidenton,Northern Territory,Australia,138,50666,2021-02-05,2021-02-10,5,120.0,2,2021,5,Fri,651,2,96,2,192
331,Binnie Gonzales,Polygender,32,5756 Savannah DriveApt. 644,7980,Aidenton,Northern Territory,Australia,138,50666,2021-02-05,2021-02-10,5,120.0,2,2021,5,Fri,652,1065,93,1,93
331,Binnie Gonzales,Polygender,32,5756 Savannah DriveApt. 644,7980,Aidenton,Northern Territory,Australia,138,50666,2021-02-05,2021-02-10,5,120.0,2,2021,5,Fri,653,383,94,2,188
331,Binnie Gonzales,Polygender,32,5756 Savannah DriveApt. 644,7980,Aidenton,Northern Territory,Australia,399,57278,2021-10-21,2021-10-30,9,216.0,10,2021,42,Thu,1983,305,105,3,315
331,Binnie Gonzales,Polygender,32,5756 Savannah DriveApt. 644,7980,Aidenton,Northern Territory,Australia,399,57278,2021-10-21,2021-10-30,9,216.0,10,2021,42,Thu,1984,593,100,1,100
331,Binnie Gonzales,Polygender,32,5756 Savannah DriveApt. 644,7980,Aidenton,Northern Territory,Australia,399,57278,2021-10-21,2021-10-30,9,216.0,10,2021,42,Thu,1985,865,113,2,226
331,Binnie Gonzales,Polygender,32,5756 Savannah DriveApt. 644,7980,Aidenton,Northern Territory,Australia,399,57278,2021-10-21,2021-10-30,9,216.0,10,2021,42,Thu,1986,965,97,1,97
331,Binnie Gonzales,Polygender,32,5756 Savannah DriveApt. 644,7980,Aidenton,Northern Territory,Australia,399,57278,2021-10-21,2021-10-30,9,216.0,10,2021,42,Thu,1987,1239,112,3,336
332,Carla Walework,Male,75,011 Hamilton PlaceSuite 215,5702,East George,Northern Territory,Australia,58,42861,2021-02-02,2021-02-10,8,192.0,2,2021,5,Tue,258,1073,93,3,279
332,Carla Walework,Male,75,011 Hamilton PlaceSuite 215,5702,East George,Northern Territory,Australia,58,42861,2021-02-02,2021-02-10,8,192.0,2,2021,5,Tue,259,883,94,2,188
332,Carla Walework,Male,75,011 Hamilton PlaceSuite 215,5702,East George,Northern Territory,Australia,889,27115,2021-07-31,2021-08-11,11,264.00000000000006,7,2021,30,Sat,4455,577,100,2,200
333,Con Pressdee,Non-binary,57,2797 Corkery KnollApt. 001,2571,West Marcus,South Australia,Australia,655,36298,2021-05-25,2021-06-06,12,288.00000000000006,5,2021,21,Tue,3253,766,109,2,218
333,Con Pressdee,Non-binary,57,2797 Corkery KnollApt. 001,2571,West Marcus,South Australia,Australia,655,36298,2021-05-25,2021-06-06,12,288.00000000000006,5,2021,21,Tue,3254,73,118,3,354
333,Con Pressdee,Non-binary,57,2797 Corkery KnollApt. 001,2571,West Marcus,South Australia,Australia,655,36298,2021-05-25,2021-06-06,12,288.00000000000006,5,2021,21,Tue,3255,371,94,1,94
333,Con Pressdee,Non-binary,57,2797 Corkery KnollApt. 001,2571,West Marcus,South Australia,Australia,655,36298,2021-05-25,2021-06-06,12,288.00000000000006,5,2021,21,Tue,3256,175,98,3,294
334,Udale Ripping,Agender,68,313 O'hara Estate DrSuite 414,8108,New Alyssa,Queensland,Australia,366,43210,2021-07-15,2021-07-30,15,360.0,7,2021,28,Thu,1804,793,91,1,91
334,Udale Ripping,Agender,68,313 O'hara Estate DrSuite 414,8108,New Alyssa,Queensland,Australia,366,43210,2021-07-15,2021-07-30,15,360.0,7,2021,28,Thu,1805,350,94,3,282
334,Udale Ripping,Agender,68,313 O'hara Estate DrSuite 414,8108,New Alyssa,Queensland,Australia,366,43210,2021-07-15,2021-07-30,15,360.0,7,2021,28,Thu,1806,171,91,3,273
334,Udale Ripping,Agender,68,313 O'hara Estate DrSuite 414,8108,New Alyssa,Queensland,Australia,366,43210,2021-07-15,2021-07-30,15,360.0,7,2021,28,Thu,1807,1223,105,2,210
334,Udale Ripping,Agender,68,313 O'hara Estate DrSuite 414,8108,New Alyssa,Queensland,Australia,366,43210,2021-07-15,2021-07-30,15,360.0,7,2021,28,Thu,1808,1155,99,2,198
336,Julian Sponer,Male,35,745 Jack CourtApt. 737,3647,Port Madison,Australian Capital Territory,Australia,49,24219,2021-01-22,2021-02-13,22,528.0000000000001,1,2021,3,Fri,226,40,104,3,312
336,Julian Sponer,Male,35,745 Jack CourtApt. 737,3647,Port Madison,Australian Capital Territory,Australia,49,24219,2021-01-22,2021-02-13,22,528.0000000000001,1,2021,3,Fri,227,1044,90,2,180
336,Julian Sponer,Male,35,745 Jack CourtApt. 737,3647,Port Madison,Australian Capital Territory,Australia,49,24219,2021-01-22,2021-02-13,22,528.0000000000001,1,2021,3,Fri,228,773,91,1,91
337,Milton Otson,Non-binary,78,88 Olson GroveApt. 120,2631,Cooperbury,Western Australia,Australia,292,36699,2021-03-26,2021-04-04,9,216.0,3,2021,12,Fri,1425,946,97,3,291
337,Milton Otson,Non-binary,78,88 Olson GroveApt. 120,2631,Cooperbury,Western Australia,Australia,292,36699,2021-03-26,2021-04-04,9,216.0,3,2021,12,Fri,1426,692,113,3,339
337,Milton Otson,Non-binary,78,88 Olson GroveApt. 120,2631,Cooperbury,Western Australia,Australia,292,36699,2021-03-26,2021-04-04,9,216.0,3,2021,12,Fri,1427,1246,112,1,112
337,Milton Otson,Non-binary,78,88 Olson GroveApt. 120,2631,Cooperbury,Western Australia,Australia,292,36699,2021-03-26,2021-04-04,9,216.0,3,2021,12,Fri,1428,925,96,2,192
337,Milton Otson,Non-binary,78,88 Olson GroveApt. 120,2631,Cooperbury,Western Australia,Australia,292,36699,2021-03-26,2021-04-04,9,216.0,3,2021,12,Fri,1429,189,98,3,294
337,Milton Otson,Non-binary,78,88 Olson GroveApt. 120,2631,Cooperbury,Western Australia,Australia,292,36699,2021-03-26,2021-04-04,9,216.0,3,2021,12,Fri,1430,1250,112,2,224
338,Eve Stutard,Female,75,899 Lynch LaneSuite 349,2652,Monahanberg,New South Wales,Australia,831,17700,2021-08-04,2021-08-20,16,384.0,8,2021,31,Wed,4172,533,98,1,98
338,Eve Stutard,Female,75,899 Lynch LaneSuite 349,2652,Monahanberg,New South Wales,Australia,831,17700,2021-08-04,2021-08-20,16,384.0,8,2021,31,Wed,4173,653,93,2,186
338,Eve Stutard,Female,75,899 Lynch LaneSuite 349,2652,Monahanberg,New South Wales,Australia,831,17700,2021-08-04,2021-08-20,16,384.0,8,2021,31,Wed,4174,574,100,3,300
338,Eve Stutard,Female,75,899 Lynch LaneSuite 349,2652,Monahanberg,New South Wales,Australia,831,17700,2021-08-04,2021-08-20,16,384.0,8,2021,31,Wed,4175,351,94,2,188
338,Eve Stutard,Female,75,899 Lynch LaneSuite 349,2652,Monahanberg,New South Wales,Australia,831,17700,2021-08-04,2021-08-20,16,384.0,8,2021,31,Wed,4176,40,104,2,208
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,337,49047,2021-08-02,2021-08-04,2,48.0,8,2021,31,Mon,1647,922,96,2,192
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,337,49047,2021-08-02,2021-08-04,2,48.0,8,2021,31,Mon,1648,264,95,2,190
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,337,49047,2021-08-02,2021-08-04,2,48.0,8,2021,31,Mon,1649,161,91,1,91
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,337,49047,2021-08-02,2021-08-04,2,48.0,8,2021,31,Mon,1650,460,118,2,236
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,337,49047,2021-08-02,2021-08-04,2,48.0,8,2021,31,Mon,1651,389,119,1,119
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,337,49047,2021-08-02,2021-08-04,2,48.0,8,2021,31,Mon,1652,662,93,2,186
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,387,34491,2021-06-11,2021-06-14,3,72.00000000000001,6,2021,23,Fri,1926,376,94,3,282
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,387,34491,2021-06-11,2021-06-14,3,72.00000000000001,6,2021,23,Fri,1927,969,97,3,291
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,387,34491,2021-06-11,2021-06-14,3,72.00000000000001,6,2021,23,Fri,1928,415,119,1,119
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,387,34491,2021-06-11,2021-06-14,3,72.00000000000001,6,2021,23,Fri,1929,256,95,1,95
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,387,34491,2021-06-11,2021-06-14,3,72.00000000000001,6,2021,23,Fri,1930,82,118,1,118
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,387,34491,2021-06-11,2021-06-14,3,72.00000000000001,6,2021,23,Fri,1931,283,105,2,210
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,687,39406,2021-03-30,2021-04-12,13,312.0,3,2021,13,Tue,3403,1086,115,3,345
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,687,39406,2021-03-30,2021-04-12,13,312.0,3,2021,13,Tue,3404,564,100,1,100
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,687,39406,2021-03-30,2021-04-12,13,312.0,3,2021,13,Tue,3405,154,91,2,182
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,687,39406,2021-03-30,2021-04-12,13,312.0,3,2021,13,Tue,3406,799,91,1,91
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,687,39406,2021-03-30,2021-04-12,13,312.0,3,2021,13,Tue,3407,768,109,2,218
341,Cherlyn Asmus,Female,34,003 Bruen DriveApt. 633,6522,Jasmineville,Victoria,Australia,687,39406,2021-03-30,2021-04-12,13,312.0,3,2021,13,Tue,3408,864,113,2,226
342,Tymothy Linsay,Genderqueer,45,38 Charli SquareSuite 502,2900,Barrowschester,Victoria,Australia,867,42248,2021-03-23,2021-04-07,15,360.0,3,2021,12,Tue,4336,930,96,1,96
342,Tymothy Linsay,Genderqueer,45,38 Charli SquareSuite 502,2900,Barrowschester,Victoria,Australia,867,42248,2021-03-23,2021-04-07,15,360.0,3,2021,12,Tue,4337,129,92,1,92
342,Tymothy Linsay,Genderqueer,45,38 Charli SquareSuite 502,2900,Barrowschester,Victoria,Australia,867,42248,2021-03-23,2021-04-07,15,360.0,3,2021,12,Tue,4338,430,107,2,214
342,Tymothy Linsay,Genderqueer,45,38 Charli SquareSuite 502,2900,Barrowschester,Victoria,Australia,867,42248,2021-03-23,2021-04-07,15,360.0,3,2021,12,Tue,4339,545,98,1,98
342,Tymothy Linsay,Genderqueer,45,38 Charli SquareSuite 502,2900,Barrowschester,Victoria,Australia,867,42248,2021-03-23,2021-04-07,15,360.0,3,2021,12,Tue,4340,723,119,1,119
342,Tymothy Linsay,Genderqueer,45,38 Charli SquareSuite 502,2900,Barrowschester,Victoria,Australia,867,42248,2021-03-23,2021-04-07,15,360.0,3,2021,12,Tue,4341,19,96,1,96
343,Violet Alwen,Non-binary,47,339 Hermann ParadeSuite 489,5805,Lake Charli,Northern Territory,Australia,528,56020,2021-09-16,2021-10-07,21,504.0,9,2021,37,Thu,2637,297,105,2,210
343,Violet Alwen,Non-binary,47,339 Hermann ParadeSuite 489,5805,Lake Charli,Northern Territory,Australia,528,56020,2021-09-16,2021-10-07,21,504.0,9,2021,37,Thu,2638,366,94,2,188
343,Violet Alwen,Non-binary,47,339 Hermann ParadeSuite 489,5805,Lake Charli,Northern Territory,Australia,528,56020,2021-09-16,2021-10-07,21,504.0,9,2021,37,Thu,2639,895,94,1,94
343,Violet Alwen,Non-binary,47,339 Hermann ParadeSuite 489,5805,Lake Charli,Northern Territory,Australia,528,56020,2021-09-16,2021-10-07,21,504.0,9,2021,37,Thu,2640,472,118,3,354
343,Violet Alwen,Non-binary,47,339 Hermann ParadeSuite 489,5805,Lake Charli,Northern Territory,Australia,528,56020,2021-09-16,2021-10-07,21,504.0,9,2021,37,Thu,2641,1089,115,1,115
343,Violet Alwen,Non-binary,47,339 Hermann ParadeSuite 489,5805,Lake Charli,Northern Territory,Australia,528,56020,2021-09-16,2021-10-07,21,504.0,9,2021,37,Thu,2642,1168,99,2,198
345,Merrielle Piken,Genderqueer,62,9182 Hermann MallApt. 890,799,Audreyfurt,Victoria,Australia,996,37843,2021-01-13,2021-02-02,20,480.0,1,2021,2,Wed,4981,379,94,3,282
345,Merrielle Piken,Genderqueer,62,9182 Hermann MallApt. 890,799,Audreyfurt,Victoria,Australia,996,37843,2021-01-13,2021-02-02,20,480.0,1,2021,2,Wed,4982,794,91,2,182
345,Merrielle Piken,Genderqueer,62,9182 Hermann MallApt. 890,799,Audreyfurt,Victoria,Australia,996,37843,2021-01-13,2021-02-02,20,480.0,1,2021,2,Wed,4983,1034,90,2,180
345,Merrielle Piken,Genderqueer,62,9182 Hermann MallApt. 890,799,Audreyfurt,Victoria,Australia,996,37843,2021-01-13,2021-02-02,20,480.0,1,2021,2,Wed,4984,1144,102,1,102
345,Merrielle Piken,Genderqueer,62,9182 Hermann MallApt. 890,799,Audreyfurt,Victoria,Australia,996,37843,2021-01-13,2021-02-02,20,480.0,1,2021,2,Wed,4985,1011,106,3,318
345,Merrielle Piken,Genderqueer,62,9182 Hermann MallApt. 890,799,Audreyfurt,Victoria,Australia,996,37843,2021-01-13,2021-02-02,20,480.0,1,2021,2,Wed,4986,1053,93,1,93
345,Merrielle Piken,Genderqueer,62,9182 Hermann MallApt. 890,799,Audreyfurt,Victoria,Australia,996,37843,2021-01-13,2021-02-02,20,480.0,1,2021,2,Wed,4987,381,94,1,94
345,Merrielle Piken,Genderqueer,62,9182 Hermann MallApt. 890,799,Audreyfurt,Victoria,Australia,996,37843,2021-01-13,2021-02-02,20,480.0,1,2021,2,Wed,4988,53,104,2,208
346,Kerianne Parris,Genderqueer,40,59 Bergstrom GroveSuite 260,6060,Olsonbury,Northern Territory,Australia,997,53831,2021-01-18,2021-01-31,13,312.0,1,2021,3,Mon,4989,509,102,1,102
346,Kerianne Parris,Genderqueer,40,59 Bergstrom GroveSuite 260,6060,Olsonbury,Northern Territory,Australia,997,53831,2021-01-18,2021-01-31,13,312.0,1,2021,3,Mon,4990,514,102,1,102
347,Lyn Bouts,Female,20,16 Maddison MewsSuite 093,1435,Levihaven,Victoria,Australia,544,14706,2021-03-05,2021-03-14,9,216.0,3,2021,9,Fri,2714,337,109,1,109
347,Lyn Bouts,Female,20,16 Maddison MewsSuite 093,1435,Levihaven,Victoria,Australia,544,14706,2021-03-05,2021-03-14,9,216.0,3,2021,9,Fri,2715,580,100,1,100
347,Lyn Bouts,Female,20,16 Maddison MewsSuite 093,1435,Levihaven,Victoria,Australia,544,14706,2021-03-05,2021-03-14,9,216.0,3,2021,9,Fri,2716,616,112,3,336
347,Lyn Bouts,Female,20,16 Maddison MewsSuite 093,1435,Levihaven,Victoria,Australia,544,14706,2021-03-05,2021-03-14,9,216.0,3,2021,9,Fri,2717,1080,93,3,279
347,Lyn Bouts,Female,20,16 Maddison MewsSuite 093,1435,Levihaven,Victoria,Australia,544,14706,2021-03-05,2021-03-14,9,216.0,3,2021,9,Fri,2718,75,118,2,236
347,Lyn Bouts,Female,20,16 Maddison MewsSuite 093,1435,Levihaven,Victoria,Australia,544,14706,2021-03-05,2021-03-14,9,216.0,3,2021,9,Fri,2719,631,93,3,279
347,Lyn Bouts,Female,20,16 Maddison MewsSuite 093,1435,Levihaven,Victoria,Australia,544,14706,2021-03-05,2021-03-14,9,216.0,3,2021,9,Fri,2720,350,94,2,188
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,310,18372,2021-04-25,2021-05-15,20,480.0,4,2021,16,Sun,1507,640,93,2,186
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,310,18372,2021-04-25,2021-05-15,20,480.0,4,2021,16,Sun,1508,1036,90,2,180
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,310,18372,2021-04-25,2021-05-15,20,480.0,4,2021,16,Sun,1509,78,118,1,118
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,310,18372,2021-04-25,2021-05-15,20,480.0,4,2021,16,Sun,1510,1105,115,3,345
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,310,18372,2021-04-25,2021-05-15,20,480.0,4,2021,16,Sun,1511,870,113,2,226
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,342,29452,2021-08-24,2021-09-08,15,360.0,8,2021,34,Tue,1677,919,96,3,288
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,342,29452,2021-08-24,2021-09-08,15,360.0,8,2021,34,Tue,1678,1066,93,1,93
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,342,29452,2021-08-24,2021-09-08,15,360.0,8,2021,34,Tue,1679,1149,102,2,204
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,342,29452,2021-08-24,2021-09-08,15,360.0,8,2021,34,Tue,1680,1016,90,3,270
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,342,29452,2021-08-24,2021-09-08,15,360.0,8,2021,34,Tue,1681,596,112,1,112
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,342,29452,2021-08-24,2021-09-08,15,360.0,8,2021,34,Tue,1682,490,102,2,204
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,626,10193,2021-09-30,2021-10-17,17,408.0,9,2021,39,Thu,3104,493,102,3,306
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,626,10193,2021-09-30,2021-10-17,17,408.0,9,2021,39,Thu,3105,934,96,3,288
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,626,10193,2021-09-30,2021-10-17,17,408.0,9,2021,39,Thu,3106,1040,90,1,90
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,775,21561,2021-06-11,2021-07-05,24,576.0000000000001,6,2021,23,Fri,3867,1214,105,2,210
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,775,21561,2021-06-11,2021-07-05,24,576.0000000000001,6,2021,23,Fri,3868,619,112,3,336
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,775,21561,2021-06-11,2021-07-05,24,576.0000000000001,6,2021,23,Fri,3869,1039,90,1,90
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,775,21561,2021-06-11,2021-07-05,24,576.0000000000001,6,2021,23,Fri,3870,697,113,1,113
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,775,21561,2021-06-11,2021-07-05,24,576.0000000000001,6,2021,23,Fri,3871,1139,102,3,306
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,841,39690,2021-06-29,2021-07-12,13,312.0,6,2021,26,Tue,4220,866,113,1,113
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,841,39690,2021-06-29,2021-07-12,13,312.0,6,2021,26,Tue,4221,203,98,1,98
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,841,39690,2021-06-29,2021-07-12,13,312.0,6,2021,26,Tue,4222,473,118,1,118
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,841,39690,2021-06-29,2021-07-12,13,312.0,6,2021,26,Tue,4223,162,91,2,182
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,841,39690,2021-06-29,2021-07-12,13,312.0,6,2021,26,Tue,4224,1175,99,1,99
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,841,39690,2021-06-29,2021-07-12,13,312.0,6,2021,26,Tue,4225,501,102,3,306
348,Thorny Nornable,Genderqueer,76,4070 Nathan CircuitSuite 296,1840,Rubyfort,Tasmania,Australia,841,39690,2021-06-29,2021-07-12,13,312.0,6,2021,26,Tue,4226,409,119,2,238
350,Dani Hawtin,Bigender,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia,891,36118,2021-08-12,2021-08-14,2,48.0,8,2021,32,Thu,4466,442,107,3,321
350,Dani Hawtin,Bigender,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia,891,36118,2021-08-12,2021-08-14,2,48.0,8,2021,32,Thu,4467,676,113,1,113
350,Dani Hawtin,Bigender,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia,891,36118,2021-08-12,2021-08-14,2,48.0,8,2021,32,Thu,4468,514,102,2,204
350,Dani Hawtin,Bigender,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia,891,36118,2021-08-12,2021-08-14,2,48.0,8,2021,32,Thu,4469,71,118,3,354
350,Dani Hawtin,Bigender,23,41 Brown Estate DrSuite 039,4913,North Alex,Victoria,Australia,891,36118,2021-08-12,2021-08-14,2,48.0,8,2021,32,Thu,4470,193,98,3,294
352,Justin Marden,Bigender,31,813 O'reilly View RdSuite 466,4432,Port Ashtonhaven,Queensland,Australia,495,41706,2021-08-10,2021-08-19,9,216.0,8,2021,32,Tue,2442,779,91,3,273
352,Justin Marden,Bigender,31,813 O'reilly View RdSuite 466,4432,Port Ashtonhaven,Queensland,Australia,495,41706,2021-08-10,2021-08-19,9,216.0,8,2021,32,Tue,2443,363,94,2,188
352,Justin Marden,Bigender,31,813 O'reilly View RdSuite 466,4432,Port Ashtonhaven,Queensland,Australia,495,41706,2021-08-10,2021-08-19,9,216.0,8,2021,32,Tue,2444,819,117,1,117
357,Crawford Bolden,Polygender,41,63 Charlie LaneSuite 463,7454,North Kaylastad,Australian Capital Territory,Australia,151,24626,2021-08-08,2021-09-01,24,576.0000000000001,8,2021,31,Sun,707,772,91,1,91
357,Crawford Bolden,Polygender,41,63 Charlie LaneSuite 463,7454,North Kaylastad,Australian Capital Territory,Australia,151,24626,2021-08-08,2021-09-01,24,576.0000000000001,8,2021,31,Sun,708,842,113,2,226
357,Crawford Bolden,Polygender,41,63 Charlie LaneSuite 463,7454,North Kaylastad,Australian Capital Territory,Australia,151,24626,2021-08-08,2021-09-01,24,576.0000000000001,8,2021,31,Sun,709,287,105,3,315
357,Crawford Bolden,Polygender,41,63 Charlie LaneSuite 463,7454,North Kaylastad,Australian Capital Territory,Australia,151,24626,2021-08-08,2021-09-01,24,576.0000000000001,8,2021,31,Sun,710,992,106,1,106
358,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,35,49665,2021-08-31,2021-09-07,7,168.0,8,2021,35,Tue,160,991,106,2,212
358,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,35,49665,2021-08-31,2021-09-07,7,168.0,8,2021,35,Tue,161,527,98,1,98
358,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,35,49665,2021-08-31,2021-09-07,7,168.0,8,2021,35,Tue,162,1257,112,2,224
358,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,35,49665,2021-08-31,2021-09-07,7,168.0,8,2021,35,Tue,163,1043,90,1,90
358,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,35,49665,2021-08-31,2021-09-07,7,168.0,8,2021,35,Tue,164,549,98,1,98
358,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,35,49665,2021-08-31,2021-09-07,7,168.0,8,2021,35,Tue,165,302,105,1,105
358,Jermaine Goranov,Genderfluid,64,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,35,49665,2021-08-31,2021-09-07,7,168.0,8,2021,35,Tue,166,671,113,3,339
359,Augustin Brandenberg,Genderfluid,28,20 Skye RunApt. 868,5653,East Lauren,Victoria,Australia,984,10390,2021-09-23,2021-09-30,7,168.0,9,2021,38,Thu,4918,1221,105,3,315
359,Augustin Brandenberg,Genderfluid,28,20 Skye RunApt. 868,5653,East Lauren,Victoria,Australia,984,10390,2021-09-23,2021-09-30,7,168.0,9,2021,38,Thu,4919,1229,112,3,336
359,Augustin Brandenberg,Genderfluid,28,20 Skye RunApt. 868,5653,East Lauren,Victoria,Australia,984,10390,2021-09-23,2021-09-30,7,168.0,9,2021,38,Thu,4920,369,94,3,282
359,Augustin Brandenberg,Genderfluid,28,20 Skye RunApt. 868,5653,East Lauren,Victoria,Australia,984,10390,2021-09-23,2021-09-30,7,168.0,9,2021,38,Thu,4921,62,104,2,208
